#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
579,662,100,47,0.974911,1.87574
580,662,45,19,0.863974,3.15587
581,662,74,38,0.924338,2.06037
582,305.572,26,11,0.826019,4.80021
583,662,18,12,0.870977,1.81847
584,662,45,18,0.913962,2.26132
585,662,73,36,0.879053,3.25722
586,662,62,34,0.989764,2.12255
587,662,96,46,1.004,2.03974
588,662,36,16,0.955968,2.81121
589,662,60,30,1.00921,1.58827
590,662,61,30,0.979857,1.97901
591,662,31,13,1.00658,4.98757
592,662,28,17,0.87412,1.17279
593,662,26,15,0.948736,2.55416
594,662,41,26,0.949936,1.43257
595,424.144,44,22,0.821811,1.09962
596,182.699,0,0,-1,-1
597,0,0,0,-1,-1
598,662,58,27,0.979075,2.56873
599,269.872,10,7,0.966311,0.989717
600,662,18,12,0.887195,1.99902
601,662,41,24,0.881654,2.51375
602,662,16,11,0.937731,1.36589
603,0,0,0,-1,-1
604,662,47,32,0.82656,1.57535
605,0,0,0,-1,-1
606,0,0,0,-1,-1
607,0,0,0,-1,-1
608,662,44,23,0.856023,1.82616
609,252.347,20,10,0.870415,4.05185
610,662,34,21,0.930666,2.8202
611,662,51,28,0.948296,2.96932
612,321.399,2,2,0.99532,3.05377
613,0,0,0,-1,-1
614,662,59,27,0.915593,3.08389
615,662,49,18,0.832302,1.42993
616,662,49,26,0.996567,2.04035
617,662,53,22,0.996276,2.25617
618,662,37,18,0.888298,2.06173
619,662,30,18,0.991072,5.3177
620,662,63,27,0.938235,2.62416
621,253.091,6,4,0.898565,1.0588
622,662,36,21,0.849512,2.10658
623,662,43,19,0.959052,2.72811
624,662,121,64,0.850747,2.72778
625,662,22,9,0.958822,1.85453
626,452.68,39,18,1.01883,2.29313
627,230.849,11,7,0.947035,0.973493
628,0,0,0,-1,-1
629,471.691,48,22,0.861017,1.98148
630,401.274,49,25,0.817525,1.83028
631,28.829,0,0,-1,-1
632,662,89,49,0.952645,2.0094
633,662,63,32,0.928894,1.79953
634,662,66,40,0.932613,2.40816
635,662,22,11,0.943633,2.17631
636,662,19,9,0.916653,1.54026
637,662,73,38,0.951373,2.16328
638,0,0,0,-1,-1
639,424.821,34,10,1.02112,2.17356
640,662,33,17,0.939926,1.72655
641,0,0,0,-1,-1
642,662,24,16,0.862272,1.82838
643,662,101,61,0.876307,2.3033
644,662,38,18,0.920115,2.51843
645,308.5,2,0,-1,-1
646,324.268,11,5,0.989905,3.61397
647,0,0,0,-1,-1
648,473.247,63,38,0.913524,2.6139
649,662,72,35,0.886557,1.27855
650,662,15,9,0.999282,2.84256
651,71.165,0,0,-1,-1
652,662,86,43,0.95949,2.48534
653,662,34,15,0.986941,1.88776
654,662,112,60,0.960437,1.86854
655,662,108,56,0.878275,2.42828
656,662,13,5,1.01794,3.15631
657,662,36,24,0.974636,1.76293
658,662,35,27,0.945946,2.48085
659,662,37,16,0.903083,2.40023
660,662,20,9,0.931636,2.01291
661,662,20,14,0.883933,2.85619
662,662,61,36,0.851078,1.56141
663,662,40,27,0.954499,2.52869
664,662,71,38,0.880208,2.40193
665,662,18,6,0.889276,2.71979
666,33.126,0,0,-1,-1
667,662,41,22,0.81248,2.96039
668,662,66,43,0.956068,1.57425
669,159.264,1,1,0.867939,0.867939
670,662,53,26,0.922531,2.29026
671,314.082,6,2,1.01226,1.02283
672,662,81,49,0.935495,1.68429
673,0,0,0,-1,-1
674,0,12,3,1.51854,1.5522
675,61.6848,0,0,-1,-1
676,0,0,0,-1,-1
677,662,15,8,0.87058,1.42823
678,0,0,0,-1,-1
679,662,33,18,0.998096,1.76307
680,662,109,54,0.856095,2.81464
681,239.089,10,6,0.930457,2.89226
682,38.2417,0,0,-1,-1
683,107.076,0,0,-1,-1
684,0,0,0,-1,-1
685,662,41,22,0.879971,1.40363
686,0,0,0,-1,-1
687,662,59,34,0.934467,1.58553
688,662,48,34,0.980533,1.43968
689,662,67,41,0.947543,1.78942
690,0,0,0,-1,-1
691,184.775,2,1,3.34869,3.34869
692,75.1042,0,0,-1,-1
693,662,58,31,0.932864,2.26762
694,507.548,38,20,0.830824,1.69701
695,662,86,41,0.964009,1.50579
696,272.984,3,2,1.007,1.02679
697,662,44,21,0.893481,1.75383
698,662,42,27,0.981247,2.08392
699,662,45,28,0.939335,1.63716
700,662,31,19,0.930519,2.31836
701,662,35,18,0.943529,1.36068
702,662,109,51,0.877494,2.05251
703,662,71,43,0.903732,2.49944
704,0,0,0,-1,-1
705,379.076,16,7,0.874643,5.33301
706,662,75,37,0.873629,2.08264
707,662,63,29,0.977126,2.62161
708,70.1537,0,0,-1,-1
709,249.254,7,4,1.03528,2.5873
710,662,45,17,0.947429,3.07077
711,0,0,0,-1,-1
712,662,65,31,0.839832,2.62104
713,662,21,12,0.968267,1.69622
714,159.879,4,2,1.89102,2.86409
715,662,24,17,0.926222,1.92625
716,662,112,68,0.899051,2.14075
717,662,36,18,0.941314,1.85339
718,0,0,0,-1,-1
719,396.922,38,22,0.817459,2.18552
720,662,46,30,0.983339,2.89501
721,355.501,9,5,0.848004,0.861915
722,662,58,27,0.98927,2.77566
723,662,66,39,0.949859,2.08383
724,662,60,38,0.94309,2.32095
725,662,53,29,0.892182,1.96451
726,662,33,17,0.970511,2.44996
727,662,58,33,0.866801,2.31845
728,0,0,0,-1,-1
729,662,16,7,0.866234,1.49004
730,662,70,34,0.813598,2.71067
731,237.523,3,2,0.948865,1.50554
732,662,65,45,0.830254,2.75392
733,662,37,22,0.871993,2.29216
734,458.496,35,22,0.908002,3.16766
735,69.1365,0,0,-1,-1
736,662,35,23,0.999957,2.66115
737,662,44,27,0.952448,2.53676
738,0,0,0,-1,-1
739,662,31,17,0.905745,2.05622
740,227.617,6,1,3.31166,3.31166
741,662,46,18,0.933592,4.65007
742,0,0,0,-1,-1
743,234.295,10,3,1.01594,1.84912
744,662,26,12,0.899218,1.50335
745,7.27771,0,0,-1,-1
746,662,46,29,0.877228,1.74637
747,662,98,43,0.854466,2.50623
748,662,56,33,0.832208,2.31412
749,662,56,27,0.911632,2.20225
750,434.548,47,24,0.857969,1.53976
751,662,90,46,0.857533,2.30298
752,662,27,11,0.847678,2.42745
753,662,63,24,0.989437,1.73467
754,81.1091,0,0,-1,-1
755,662,25,16,0.918966,1.48935
